2026-01-14 15:37:20.016,36.6
2026-01-14 15:37:20.217,33.7
2026-01-14 15:37:20.418,33.8
2026-01-14 15:37:20.623,33.7
2026-01-14 15:37:20.829,33.7
2026-01-14 15:37:21.035,33.5
2026-01-14 15:37:21.241,33.6
2026-01-14 15:37:21.442,33.7
2026-01-14 15:37:21.643,33.7
2026-01-14 15:37:21.845,33.7
2026-01-14 15:37:22.046,33.8
2026-01-14 15:37:22.248,33.8
2026-01-14 15:37:22.449,33.8
2026-01-14 15:37:22.651,33.8
2026-01-14 15:37:22.852,33.8
2026-01-14 15:37:23.054,33.8
2026-01-14 15:37:23.255,34.0
2026-01-14 15:37:23.456,33.9
2026-01-14 15:37:23.658,33.9
2026-01-14 15:37:23.859,33.9
2026-01-14 15:37:24.060,33.9
2026-01-14 15:37:24.268,33.8
2026-01-14 15:37:24.488,33.9
2026-01-14 15:37:24.718,33.9
2026-01-14 15:37:24.946,34.0
2026-01-14 15:37:25.170,34.0
2026-01-14 15:37:25.394,32.6
2026-01-14 15:37:25.595,32.6
2026-01-14 15:37:25.796,32.6
2026-01-14 15:37:26.002,32.7
2026-01-14 15:37:26.203,32.7
2026-01-14 15:37:26.405,32.7
2026-01-14 15:37:26.606,32.8
2026-01-14 15:37:26.808,32.8
2026-01-14 15:37:27.010,32.7
2026-01-14 15:37:27.211,32.7
2026-01-14 15:37:27.413,32.7
2026-01-14 15:37:27.614,32.6
2026-01-14 15:37:27.816,32.6
2026-01-14 15:37:28.017,32.5
2026-01-14 15:37:28.218,32.5
2026-01-14 15:37:28.420,32.4
2026-01-14 15:37:28.621,32.4
2026-01-14 15:37:28.823,32.5
2026-01-14 15:37:29.024,32.5
2026-01-14 15:37:29.225,32.5
2026-01-14 15:37:29.427,32.4
2026-01-14 15:37:29.629,32.5
2026-01-14 15:37:29.830,32.6
2026-01-14 15:37:30.032,32.7
2026-01-14 15:37:30.233,29.9
2026-01-14 15:37:30.434,33.2
2026-01-14 15:37:30.636,33.6
2026-01-14 15:37:30.837,33.3
2026-01-14 15:37:31.040,33.0
2026-01-14 15:37:31.242,32.7
2026-01-14 15:37:31.443,32.7
2026-01-14 15:37:31.645,32.3
2026-01-14 15:37:31.847,32.5
2026-01-14 15:37:32.048,32.4
2026-01-14 15:37:32.250,32.6
2026-01-14 15:37:32.452,32.6
2026-01-14 15:37:32.653,32.7
2026-01-14 15:37:32.855,32.7
2026-01-14 15:37:33.057,32.7
2026-01-14 15:37:33.258,33.0
2026-01-14 15:37:33.460,32.9
2026-01-14 15:37:33.661,32.7
2026-01-14 15:37:33.863,32.6
2026-01-14 15:37:34.064,32.4
2026-01-14 15:37:34.265,32.3
2026-01-14 15:37:34.466,32.4
2026-01-14 15:37:34.668,32.3
2026-01-14 15:37:34.869,32.4
2026-01-14 15:37:35.070,32.4
2026-01-14 15:37:35.272,33.2
2026-01-14 15:37:35.473,33.2
2026-01-14 15:37:35.674,32.5
2026-01-14 15:37:35.876,32.3
2026-01-14 15:37:36.082,32.3
2026-01-14 15:37:36.283,32.3
2026-01-14 15:37:36.484,32.3
2026-01-14 15:37:36.686,32.4
2026-01-14 15:37:36.888,32.5
2026-01-14 15:37:37.090,32.6
2026-01-14 15:37:37.292,32.6
2026-01-14 15:37:37.493,32.7
2026-01-14 15:37:37.695,32.7
2026-01-14 15:37:37.896,32.7
2026-01-14 15:37:38.097,32.6
2026-01-14 15:37:38.298,32.6
2026-01-14 15:37:38.499,32.6
2026-01-14 15:37:38.701,32.5
2026-01-14 15:37:38.902,32.4
2026-01-14 15:37:39.103,32.5
2026-01-14 15:37:39.305,32.4
2026-01-14 15:37:39.506,32.3
2026-01-14 15:37:39.708,32.3
2026-01-14 15:37:39.909,32.3
2026-01-14 15:37:40.110,32.2
2026-01-14 15:37:40.312,32.2
2026-01-14 15:37:40.513,32.2
2026-01-14 15:37:40.714,32.3
2026-01-14 15:37:40.916,32.5
2026-01-14 15:37:41.117,32.6
2026-01-14 15:37:41.319,32.6
2026-01-14 15:37:41.520,32.8
2026-01-14 15:37:41.722,32.8
2026-01-14 15:37:41.923,32.8
2026-01-14 15:37:42.129,32.9
2026-01-14 15:37:42.333,32.9
2026-01-14 15:37:42.540,32.8
2026-01-14 15:37:42.778,32.8
2026-01-14 15:37:42.989,32.7
2026-01-14 15:37:43.199,32.7
2026-01-14 15:37:43.412,32.7
2026-01-14 15:37:43.629,32.6
2026-01-14 15:37:43.831,32.5
2026-01-14 15:37:44.032,32.5
2026-01-14 15:37:44.234,32.4
2026-01-14 15:37:44.435,32.4
2026-01-14 15:37:44.637,32.4
2026-01-14 15:37:44.838,32.4
2026-01-14 15:37:45.039,32.4
2026-01-14 15:37:45.241,32.4
2026-01-14 15:37:45.442,32.6
2026-01-14 15:37:45.643,32.6
2026-01-14 15:37:45.845,32.7
2026-01-14 15:37:46.050,32.8
2026-01-14 15:37:46.252,32.9
2026-01-14 15:37:46.454,33.0
2026-01-14 15:37:46.655,33.0
2026-01-14 15:37:46.857,33.0
2026-01-14 15:37:47.058,33.0
